TransferID,Date,OriginFacilityID,DestinationFacilityID,ProductID,TransferPallets,SupplyChainFlow
STO04977,2025-02-17,F01,F05,P023,27.0,EU to EU Internal
STO04978,2025-02-11,F01,F05,P024,24.0,EU to EU Internal
STO04979,2025-02-19,F01,F05,P025,22.0,EU to EU Internal
STO04980,2025-02-19,F01,F05,P026,5.0,EU to EU Internal
STO04981,2025-02-08,F01,F05,P028,36.0,EU to EU Internal
STO04982,2025-02-12,F01,F05,P029,10.0,EU to EU Internal
STO04983,2025-02-21,F01,F05,P030,3.0,EU to EU Internal
STO04984,2025-02-21,F01,F05,P032,15.0,EU to EU Internal
STO04985,2025-02-13,F01,F05,P034,27.0,EU to EU Internal
STO04986,2025-02-10,F01,F05,P035,15.0,EU to EU Internal
STO04987,2025-02-20,F01,F05,P037,14.0,EU to EU Internal
STO04988,2025-02-19,F01,F05,P038,24.0,EU to EU Internal
STO04989,2025-02-21,F01,F05,P039,34.0,EU to EU Internal
STO04990,2025-02-12,F01,F05,P041,5.0,EU to EU Internal
STO04991,2025-02-19,F01,F05,P042,10.0,EU to EU Internal
STO04992,2025-02-11,F01,F05,P043,31.0,EU to EU Internal
STO04993,2025-02-17,F01,F05,P044,26.0,EU to EU Internal
STO04994,2025-02-11,F01,F05,P045,17.0,EU to EU Internal
STO04995,2025-02-16,F01,F05,P046,97.0,EU to EU Internal
STO04996,2025-02-10,F01,F05,P047,7.0,EU to EU Internal
STO04997,2025-02-11,F01,F05,P048,14.0,EU to EU Internal
STO04998,2025-02-21,F01,F05,P049,5.0,EU to EU Internal
STO04999,2025-02-11,F01,F05,P050,21.0,EU to EU Internal
STO05000,2025-02-17,F01,F05,P051,36.0,EU to EU Internal
STO05001,2025-02-18,F01,F05,P052,27.0,EU to EU Internal
STO05002,2025-02-20,F01,F05,P055,9.0,EU to EU Internal
STO05003,2025-02-08,F01,F05,P056,27.0,EU to EU Internal
STO05004,2025-02-12,F01,F05,P057,47.0,EU to EU Internal
STO05005,2025-02-19,F01,F05,P059,67.0,EU to EU Internal
STO05006,2025-02-19,F01,F05,P061,66.0,EU to EU Internal
STO05007,2025-02-20,F01,F05,P062,5.0,EU to EU Internal
STO05008,2025-02-15,F01,F05,P063,38.0,EU to EU Internal
STO05009,2025-02-21,F01,F05,P064,5.0,EU to EU Internal
STO05010,2025-02-11,F01,F05,P065,16.0,EU to EU Internal
STO05011,2025-02-11,F01,F05,P067,12.0,EU to EU Internal
STO05012,2025-02-20,F01,F05,P069,25.0,EU to EU Internal
STO05013,2025-02-12,F01,F05,P070,42.0,EU to EU Internal
STO05014,2025-02-16,F01,F05,P071,40.0,EU to EU Internal
STO05015,2025-02-14,F01,F05,P072,2.0,EU to EU Internal
STO05016,2025-02-21,F01,F05,P073,33.0,EU to EU Internal
STO05017,2025-02-18,F01,F05,P076,19.0,EU to EU Internal
STO05018,2025-02-14,F01,F05,P077,22.0,EU to EU Internal
STO05019,2025-02-15,F01,F05,P079,35.0,EU to EU Internal
STO05020,2025-02-15,F01,F05,P080,22.0,EU to EU Internal
STO05021,2025-02-18,F01,F05,P081,68.0,EU to EU Internal
STO05022,2025-02-13,F01,F05,P083,6.0,EU to EU Internal
STO05023,2025-02-09,F01,F05,P084,11.0,EU to EU Internal
STO05024,2025-02-20,F01,F05,P085,23.0,EU to EU Internal
STO05025,2025-02-12,F01,F05,P086,20.0,EU to EU Internal
STO05026,2025-02-16,F01,F05,P087,99.0,EU to EU Internal
STO05027,2025-02-13,F01,F05,P088,32.0,EU to EU Internal
STO05028,2025-02-12,F01,F05,P089,42.0,EU to EU Internal
STO05029,2025-02-18,F01,F05,P090,11.0,EU to EU Internal
STO05030,2025-02-18,F01,F05,P091,25.0,EU to EU Internal
STO05031,2025-02-17,F01,F05,P092,18.0,EU to EU Internal
STO05032,2025-02-20,F01,F05,P093,50.0,EU to EU Internal
STO05033,2025-02-12,F01,F05,P095,4.0,EU to EU Internal
STO05034,2025-02-17,F01,F05,P096,24.0,EU to EU Internal
STO05035,2025-02-16,F01,F05,P097,61.0,EU to EU Internal
STO05036,2025-02-15,F01,F05,P099,9.0,EU to EU Internal
STO05037,2025-02-11,F01,F06,P001,71.0,EU to EU Internal
STO05038,2025-02-17,F01,F06,P002,35.0,EU to EU Internal
STO05039,2025-02-21,F01,F06,P003,8.0,EU to EU Internal
STO05040,2025-02-19,F01,F06,P004,239.0,EU to EU Internal
STO05041,2025-02-16,F01,F06,P005,76.0,EU to EU Internal
STO05042,2025-02-14,F01,F06,P006,35.0,EU to EU Internal
STO05043,2025-02-12,F01,F06,P007,49.0,EU to EU Internal
STO05044,2025-02-16,F01,F06,P008,64.0,EU to EU Internal
STO05045,2025-02-21,F01,F06,P009,52.0,EU to EU Internal
STO05046,2025-02-10,F01,F06,P010,64.0,EU to EU Internal
STO05047,2025-02-14,F01,F06,P011,64.0,EU to EU Internal
STO05048,2025-02-11,F01,F06,P012,14.0,EU to EU Internal
STO05049,2025-02-20,F01,F06,P013,21.0,EU to EU Internal
STO05050,2025-02-17,F01,F06,P014,56.0,EU to EU Internal
STO05051,2025-02-10,F01,F06,P015,18.0,EU to EU Internal
STO05052,2025-02-21,F01,F06,P016,100.0,EU to EU Internal
STO05053,2025-02-19,F01,F06,P017,38.0,EU to EU Internal
STO05054,2025-02-12,F01,F06,P018,52.0,EU to EU Internal
STO05055,2025-02-19,F01,F06,P019,84.0,EU to EU Internal
STO05056,2025-02-10,F01,F06,P020,59.0,EU to EU Internal
STO05057,2025-02-15,F01,F06,P021,48.0,EU to EU Internal
STO05058,2025-02-11,F01,F06,P022,57.0,EU to EU Internal
STO05059,2025-02-19,F01,F06,P023,63.0,EU to EU Internal
STO05060,2025-02-15,F01,F06,P024,17.0,EU to EU Internal
STO05061,2025-02-08,F01,F06,P025,67.0,EU to EU Internal
STO05062,2025-02-09,F01,F06,P026,35.0,EU to EU Internal
STO05063,2025-02-18,F01,F06,P027,100.0,EU to EU Internal
STO05064,2025-02-20,F01,F06,P028,58.0,EU to EU Internal
STO05065,2025-02-12,F01,F06,P029,46.0,EU to EU Internal
STO05066,2025-02-13,F01,F06,P030,27.0,EU to EU Internal
STO05067,2025-02-17,F01,F06,P031,108.0,EU to EU Internal
STO05068,2025-02-08,F01,F06,P032,59.0,EU to EU Internal
STO05069,2025-02-14,F01,F06,P033,51.0,EU to EU Internal
STO05070,2025-02-15,F01,F06,P034,47.0,EU to EU Internal
STO05071,2025-02-09,F01,F06,P035,11.0,EU to EU Internal
STO05072,2025-02-16,F01,F06,P036,41.0,EU to EU Internal
STO05073,2025-02-17,F01,F06,P037,25.0,EU to EU Internal
STO05074,2025-02-19,F01,F06,P038,44.0,EU to EU Internal
STO05075,2025-02-12,F01,F06,P039,75.0,EU to EU Internal
STO05076,2025-02-17,F01,F06,P040,58.0,EU to EU Internal
STO05077,2025-02-09,F01,F06,P041,38.0,EU to EU Internal
STO05078,2025-02-21,F01,F06,P042,41.0,EU to EU Internal
STO05079,2025-02-11,F01,F06,P043,29.0,EU to EU Internal
STO05080,2025-02-12,F01,F06,P044,25.0,EU to EU Internal
STO05081,2025-02-16,F01,F06,P045,73.0,EU to EU Internal
STO05082,2025-02-10,F01,F06,P046,109.0,EU to EU Internal
STO05083,2025-02-08,F01,F06,P047,57.0,EU to EU Internal
STO05084,2025-02-16,F01,F06,P048,65.0,EU to EU Internal
STO05085,2025-02-08,F01,F06,P049,42.0,EU to EU Internal
STO05086,2025-02-08,F01,F06,P050,100.0,EU to EU Internal
STO05087,2025-02-08,F01,F06,P051,94.0,EU to EU Internal
STO05088,2025-02-19,F01,F06,P052,52.0,EU to EU Internal
STO05089,2025-02-09,F01,F06,P053,32.0,EU to EU Internal
STO05090,2025-02-18,F01,F06,P054,27.0,EU to EU Internal
STO05091,2025-02-14,F01,F06,P055,37.0,EU to EU Internal
STO05092,2025-02-13,F01,F06,P057,59.0,EU to EU Internal
STO05093,2025-02-10,F01,F06,P058,62.0,EU to EU Internal
STO05094,2025-02-13,F01,F06,P059,84.0,EU to EU Internal
STO05095,2025-02-08,F01,F06,P060,59.0,EU to EU Internal
STO05096,2025-02-08,F01,F06,P061,75.0,EU to EU Internal
STO05097,2025-02-15,F01,F06,P062,32.0,EU to EU Internal
STO05098,2025-02-15,F01,F06,P063,56.0,EU to EU Internal
STO05099,2025-02-14,F01,F06,P064,65.0,EU to EU Internal
STO05100,2025-02-15,F01,F06,P065,60.0,EU to EU Internal
STO05101,2025-02-17,F01,F06,P066,17.0,EU to EU Internal
STO05102,2025-02-09,F01,F06,P067,29.0,EU to EU Internal
STO05103,2025-02-21,F01,F06,P068,49.0,EU to EU Internal
STO05104,2025-02-09,F01,F06,P069,46.0,EU to EU Internal
STO05105,2025-02-12,F01,F06,P070,25.0,EU to EU Internal
STO05106,2025-02-12,F01,F06,P071,57.0,EU to EU Internal
STO05107,2025-02-10,F01,F06,P072,50.0,EU to EU Internal
STO05108,2025-02-13,F01,F06,P073,74.0,EU to EU Internal
STO05109,2025-02-17,F01,F06,P074,44.0,EU to EU Internal
STO05110,2025-02-08,F01,F06,P075,37.0,EU to EU Internal
STO05111,2025-02-19,F01,F06,P076,98.0,EU to EU Internal
STO05112,2025-02-19,F01,F06,P077,154.0,EU to EU Internal
STO05113,2025-02-10,F01,F06,P078,23.0,EU to EU Internal
STO05114,2025-02-20,F01,F06,P079,45.0,EU to EU Internal
STO05115,2025-02-08,F01,F06,P080,33.0,EU to EU Internal
STO05116,2025-02-18,F01,F06,P081,177.0,EU to EU Internal
STO05117,2025-02-16,F01,F06,P082,107.0,EU to EU Internal
STO05118,2025-02-16,F01,F06,P083,38.0,EU to EU Internal
STO05119,2025-02-12,F01,F06,P084,26.0,EU to EU Internal
STO05120,2025-02-18,F01,F06,P085,53.0,EU to EU Internal
STO05121,2025-02-12,F01,F06,P086,56.0,EU to EU Internal
STO05122,2025-02-20,F01,F06,P087,87.0,EU to EU Internal
STO05123,2025-02-11,F01,F06,P088,26.0,EU to EU Internal
STO05124,2025-02-19,F01,F06,P089,66.0,EU to EU Internal
STO05125,2025-02-13,F01,F06,P090,21.0,EU to EU Internal
STO05126,2025-02-19,F01,F06,P091,27.0,EU to EU Internal
STO05127,2025-02-08,F01,F06,P092,50.0,EU to EU Internal
STO05128,2025-02-08,F01,F06,P093,68.0,EU to EU Internal
STO05129,2025-02-20,F01,F06,P094,75.0,EU to EU Internal
STO05130,2025-02-10,F01,F06,P095,50.0,EU to EU Internal
STO05131,2025-02-12,F01,F06,P096,53.0,EU to EU Internal
STO05132,2025-02-11,F01,F06,P097,94.0,EU to EU Internal
STO05133,2025-02-13,F01,F06,P098,73.0,EU to EU Internal
STO05134,2025-02-16,F01,F06,P099,25.0,EU to EU Internal
STO05135,2025-02-12,F01,F06,P100,93.0,EU to EU Internal
STO05136,2025-03-19,F03,F02,P001,45.0,EU to EU Internal
STO05137,2025-03-11,F03,F02,P002,53.0,EU to EU Internal
STO05138,2025-03-13,F03,F02,P003,59.0,EU to EU Internal
STO05139,2025-03-18,F03,F02,P004,83.0,EU to EU Internal
STO05140,2025-03-23,F03,F02,P005,123.0,EU to EU Internal
STO05141,2025-03-23,F03,F02,P006,5.0,EU to EU Internal
STO05142,2025-03-20,F03,F02,P008,29.0,EU to EU Internal
STO05143,2025-03-12,F03,F02,P009,29.0,EU to EU Internal
STO05144,2025-03-19,F03,F02,P010,56.0,EU to EU Internal
STO05145,2025-03-22,F03,F02,P011,17.0,EU to EU Internal
STO05146,2025-03-13,F03,F02,P012,10.0,EU to EU Internal
STO05147,2025-03-20,F03,F02,P013,22.0,EU to EU Internal
STO05148,2025-03-21,F03,F02,P014,120.0,EU to EU Internal
STO05149,2025-03-17,F03,F02,P015,13.0,EU to EU Internal
STO05150,2025-03-15,F03,F02,P016,79.0,EU to EU Internal
STO05151,2025-03-20,F03,F02,P018,42.0,EU to EU Internal
STO05152,2025-03-12,F03,F02,P019,37.0,EU to EU Internal
STO05153,2025-03-22,F03,F02,P020,9.0,EU to EU Internal
STO05154,2025-03-14,F03,F02,P021,47.0,EU to EU Internal
STO05155,2025-03-13,F03,F02,P022,23.0,EU to EU Internal
STO05156,2025-03-21,F03,F02,P023,47.0,EU to EU Internal
STO05157,2025-03-17,F03,F02,P024,22.0,EU to EU Internal
STO05158,2025-03-15,F03,F02,P026,28.0,EU to EU Internal
STO05159,2025-03-12,F03,F02,P027,88.0,EU to EU Internal
STO05160,2025-03-15,F03,F02,P028,41.0,EU to EU Internal
STO05161,2025-03-11,F03,F02,P029,115.0,EU to EU Internal
STO05162,2025-03-22,F03,F02,P030,62.0,EU to EU Internal
STO05163,2025-03-17,F03,F02,P031,229.0,EU to EU Internal
STO05164,2025-03-22,F03,F02,P032,15.0,EU to EU Internal
STO05165,2025-03-22,F03,F02,P033,10.0,EU to EU Internal
STO05166,2025-03-17,F03,F02,P034,46.0,EU to EU Internal
STO05167,2025-03-24,F03,F02,P035,18.0,EU to EU Internal
STO05168,2025-03-17,F03,F02,P036,113.0,EU to EU Internal
STO05169,2025-03-18,F03,F02,P037,51.0,EU to EU Internal
STO05170,2025-03-13,F03,F02,P038,89.0,EU to EU Internal
STO05171,2025-03-23,F03,F02,P039,3.0,EU to EU Internal
STO05172,2025-03-12,F03,F02,P040,21.0,EU to EU Internal
STO05173,2025-03-19,F03,F02,P041,18.0,EU to EU Internal
STO05174,2025-03-21,F03,F02,P042,45.0,EU to EU Internal
STO05175,2025-03-23,F03,F02,P043,114.0,EU to EU Internal
STO05176,2025-03-20,F03,F02,P044,25.0,EU to EU Internal
STO05177,2025-03-15,F03,F02,P045,30.0,EU to EU Internal
STO05178,2025-03-16,F03,F02,P046,61.0,EU to EU Internal
STO05179,2025-03-15,F03,F02,P047,80.0,EU to EU Internal
STO05180,2025-03-24,F03,F02,P048,18.0,EU to EU Internal
STO05181,2025-03-14,F03,F02,P049,16.0,EU to EU Internal
STO05182,2025-03-11,F03,F02,P050,33.0,EU to EU Internal
STO05183,2025-03-19,F03,F02,P051,17.0,EU to EU Internal
STO05184,2025-03-22,F03,F02,P052,32.0,EU to EU Internal
STO05185,2025-03-23,F03,F02,P053,16.0,EU to EU Internal
STO05186,2025-03-24,F03,F02,P054,34.0,EU to EU Internal
STO05187,2025-03-20,F03,F02,P055,30.0,EU to EU Internal
STO05188,2025-03-12,F03,F02,P056,62.0,EU to EU Internal
STO05189,2025-03-19,F03,F02,P057,37.0,EU to EU Internal
STO05190,2025-03-18,F03,F02,P058,29.0,EU to EU Internal
STO05191,2025-03-16,F03,F02,P059,42.0,EU to EU Internal
STO05192,2025-03-11,F03,F02,P060,30.0,EU to EU Internal
STO05193,2025-03-12,F03,F02,P061,54.0,EU to EU Internal
STO05194,2025-03-14,F03,F02,P062,40.0,EU to EU Internal
STO05195,2025-03-19,F03,F02,P063,114.0,EU to EU Internal
STO05196,2025-03-20,F03,F02,P064,28.0,EU to EU Internal
STO05197,2025-03-16,F03,F02,P065,106.0,EU to EU Internal
STO05198,2025-03-14,F03,F02,P067,7.0,EU to EU Internal
STO05199,2025-03-24,F03,F02,P068,13.0,EU to EU Internal
STO05200,2025-03-13,F03,F02,P069,72.0,EU to EU Internal
STO05201,2025-03-20,F03,F02,P070,92.0,EU to EU Internal
STO05202,2025-03-18,F03,F02,P071,38.0,EU to EU Internal
STO05203,2025-03-18,F03,F02,P072,11.0,EU to EU Internal
STO05204,2025-03-21,F03,F02,P073,4.0,EU to EU Internal
STO05205,2025-03-24,F03,F02,P074,12.0,EU to EU Internal
STO05206,2025-03-16,F03,F02,P075,35.0,EU to EU Internal
STO05207,2025-03-19,F03,F02,P076,67.0,EU to EU Internal
STO05208,2025-03-21,F03,F02,P077,108.0,EU to EU Internal
STO05209,2025-03-17,F03,F02,P079,68.0,EU to EU Internal
STO05210,2025-03-20,F03,F02,P080,20.0,EU to EU Internal
STO05211,2025-03-19,F03,F02,P081,129.0,EU to EU Internal
STO05212,2025-03-15,F03,F02,P082,37.0,EU to EU Internal
STO05213,2025-03-24,F03,F02,P084,29.0,EU to EU Internal
STO05214,2025-03-16,F03,F02,P085,67.0,EU to EU Internal
STO05215,2025-03-14,F03,F02,P086,47.0,EU to EU Internal
STO05216,2025-03-17,F03,F02,P087,94.0,EU to EU Internal
STO05217,2025-03-13,F03,F02,P088,25.0,EU to EU Internal
STO05218,2025-03-19,F03,F02,P089,12.0,EU to EU Internal
STO05219,2025-03-11,F03,F02,P091,26.0,EU to EU Internal
STO05220,2025-03-15,F03,F02,P092,40.0,EU to EU Internal
STO05221,2025-03-13,F03,F02,P093,23.0,EU to EU Internal
STO05222,2025-03-17,F03,F02,P094,78.0,EU to EU Internal
STO05223,2025-03-11,F03,F02,P095,59.0,EU to EU Internal
STO05224,2025-03-12,F03,F02,P096,33.0,EU to EU Internal
STO05225,2025-03-17,F03,F02,P097,58.0,EU to EU Internal
STO05226,2025-03-23,F03,F02,P098,37.0,EU to EU Internal
STO05227,2025-03-11,F03,F02,P099,13.0,EU to EU Internal
STO05228,2025-03-22,F03,F02,P100,41.0,EU to EU Internal
STO05229,2025-03-23,F03,F04,P001,97.0,EU to EU Internal
STO05230,2025-03-11,F03,F04,P002,99.0,EU to EU Internal
STO05231,2025-03-22,F03,F04,P003,75.0,EU to EU Internal
STO05232,2025-03-11,F03,F04,P004,50.0,EU to EU Internal
STO05233,2025-03-14,F03,F04,P005,57.0,EU to EU Internal
STO05234,2025-03-15,F03,F04,P006,43.0,EU to EU Internal
STO05235,2025-03-15,F03,F04,P007,46.0,EU to EU Internal
STO05236,2025-03-12,F03,F04,P008,19.0,EU to EU Internal
STO05237,2025-03-16,F03,F04,P009,35.0,EU to EU Internal
STO05238,2025-03-23,F03,F04,P010,49.0,EU to EU Internal
STO05239,2025-03-12,F03,F04,P011,24.0,EU to EU Internal
STO05240,2025-03-14,F03,F04,P012,17.0,EU to EU Internal
STO05241,2025-03-16,F03,F04,P013,122.0,EU to EU Internal
STO05242,2025-03-20,F03,F04,P014,99.0,EU to EU Internal
STO05243,2025-03-24,F03,F04,P015,145.0,EU to EU Internal
STO05244,2025-03-14,F03,F04,P016,193.0,EU to EU Internal
STO05245,2025-03-17,F03,F04,P018,91.0,EU to EU Internal
STO05246,2025-03-15,F03,F04,P019,87.0,EU to EU Internal
STO05247,2025-03-18,F03,F04,P020,71.0,EU to EU Internal
STO05248,2025-03-14,F03,F04,P021,34.0,EU to EU Internal
STO05249,2025-03-24,F03,F04,P022,118.0,EU to EU Internal
STO05250,2025-03-23,F03,F04,P023,90.0,EU to EU Internal
STO05251,2025-03-17,F03,F04,P024,35.0,EU to EU Internal
STO05252,2025-03-17,F03,F04,P025,10.0,EU to EU Internal
STO05253,2025-03-16,F03,F04,P026,73.0,EU to EU Internal
STO05254,2025-03-14,F03,F04,P027,191.0,EU to EU Internal
STO05255,2025-03-11,F03,F04,P028,137.0,EU to EU Internal
STO05256,2025-03-11,F03,F04,P029,99.0,EU to EU Internal
STO05257,2025-03-15,F03,F04,P030,180.0,EU to EU Internal
STO05258,2025-03-20,F03,F04,P031,109.0,EU to EU Internal
STO05259,2025-03-18,F03,F04,P032,143.0,EU to EU Internal
STO05260,2025-03-11,F03,F04,P033,32.0,EU to EU Internal
STO05261,2025-03-11,F03,F04,P034,52.0,EU to EU Internal
STO05262,2025-03-17,F03,F04,P035,43.0,EU to EU Internal
STO05263,2025-03-17,F03,F04,P036,116.0,EU to EU Internal
STO05264,2025-03-22,F03,F04,P037,69.0,EU to EU Internal
STO05265,2025-03-20,F03,F04,P038,88.0,EU to EU Internal
STO05266,2025-03-17,F03,F04,P039,58.0,EU to EU Internal
STO05267,2025-03-16,F03,F04,P040,83.0,EU to EU Internal
STO05268,2025-03-18,F03,F04,P041,26.0,EU to EU Internal
STO05269,2025-03-23,F03,F04,P042,103.0,EU to EU Internal
STO05270,2025-03-16,F03,F04,P043,80.0,EU to EU Internal
STO05271,2025-03-15,F03,F04,P044,18.0,EU to EU Internal
STO05272,2025-03-22,F03,F04,P045,53.0,EU to EU Internal
STO05273,2025-03-12,F03,F04,P046,124.0,EU to EU Internal
STO05274,2025-03-16,F03,F04,P047,101.0,EU to EU Internal
STO05275,2025-03-11,F03,F04,P048,49.0,EU to EU Internal
STO05276,2025-03-12,F03,F04,P049,17.0,EU to EU Internal
STO05277,2025-03-22,F03,F04,P050,180.0,EU to EU Internal
STO05278,2025-03-16,F03,F04,P051,317.0,EU to EU Internal
STO05279,2025-03-20,F03,F04,P052,110.0,EU to EU Internal
STO05280,2025-03-16,F03,F04,P053,121.0,EU to EU Internal
STO05281,2025-03-21,F03,F04,P054,31.0,EU to EU Internal
STO05282,2025-03-13,F03,F04,P055,30.0,EU to EU Internal
STO05283,2025-03-12,F03,F04,P056,80.0,EU to EU Internal
STO05284,2025-03-14,F03,F04,P057,226.0,EU to EU Internal
STO05285,2025-03-19,F03,F04,P058,120.0,EU to EU Internal
STO05286,2025-03-12,F03,F04,P059,81.0,EU to EU Internal
STO05287,2025-03-12,F03,F04,P060,53.0,EU to EU Internal
STO05288,2025-03-17,F03,F04,P061,187.0,EU to EU Internal
STO05289,2025-03-12,F03,F04,P062,49.0,EU to EU Internal
STO05290,2025-03-15,F03,F04,P063,95.0,EU to EU Internal
STO05291,2025-03-13,F03,F04,P064,63.0,EU to EU Internal
STO05292,2025-03-12,F03,F04,P065,115.0,EU to EU Internal
STO05293,2025-03-19,F03,F04,P066,16.0,EU to EU Internal
STO05294,2025-03-15,F03,F04,P067,1.0,EU to EU Internal
STO05295,2025-03-14,F03,F04,P068,4.0,EU to EU Internal
STO05296,2025-03-22,F03,F04,P069,19.0,EU to EU Internal
STO05297,2025-03-22,F03,F04,P070,19.0,EU to EU Internal
STO05298,2025-03-21,F03,F04,P071,125.0,EU to EU Internal
STO05299,2025-03-19,F03,F04,P072,58.0,EU to EU Internal
STO05300,2025-03-11,F03,F04,P073,134.0,EU to EU Internal
STO05301,2025-03-24,F03,F04,P074,47.0,EU to EU Internal
STO05302,2025-03-17,F03,F04,P075,30.0,EU to EU Internal
STO05303,2025-03-15,F03,F04,P076,39.0,EU to EU Internal
STO05304,2025-03-17,F03,F04,P077,97.0,EU to EU Internal
STO05305,2025-03-21,F03,F04,P078,25.0,EU to EU Internal
STO05306,2025-03-15,F03,F04,P079,119.0,EU to EU Internal
STO05307,2025-03-13,F03,F04,P080,24.0,EU to EU Internal
STO05308,2025-03-15,F03,F04,P081,215.0,EU to EU Internal
STO05309,2025-03-16,F03,F04,P082,104.0,EU to EU Internal
STO05310,2025-03-13,F03,F04,P083,18.0,EU to EU Internal
STO05311,2025-03-22,F03,F04,P084,103.0,EU to EU Internal
STO05312,2025-03-17,F03,F04,P085,124.0,EU to EU Internal
STO05313,2025-03-24,F03,F04,P086,31.0,EU to EU Internal
STO05314,2025-03-24,F03,F04,P087,76.0,EU to EU Internal
STO05315,2025-03-16,F03,F04,P088,31.0,EU to EU Internal
STO05316,2025-03-23,F03,F04,P089,3.0,EU to EU Internal
STO05317,2025-03-12,F03,F04,P091,88.0,EU to EU Internal
STO05318,2025-03-17,F03,F04,P092,78.0,EU to EU Internal
STO05319,2025-03-12,F03,F04,P093,119.0,EU to EU Internal
STO05320,2025-03-23,F03,F04,P094,255.0,EU to EU Internal
STO05321,2025-03-24,F03,F04,P095,44.0,EU to EU Internal
STO05322,2025-03-20,F03,F04,P096,31.0,EU to EU Internal
STO05323,2025-03-16,F03,F04,P097,274.0,EU to EU Internal
STO05324,2025-03-14,F03,F04,P098,177.0,EU to EU Internal
STO05325,2025-03-19,F03,F04,P099,230.0,EU to EU Internal
STO05326,2025-03-22,F03,F04,P100,13.0,EU to EU Internal
STO05327,2025-03-22,F01,F05,P002,8.0,EU to EU Internal
STO05328,2025-03-19,F01,F05,P003,7.0,EU to EU Internal
STO05329,2025-03-13,F01,F05,P005,35.0,EU to EU Internal
STO05330,2025-03-18,F01,F05,P007,6.0,EU to EU Internal
STO05331,2025-03-12,F01,F05,P008,35.0,EU to EU Internal
STO05332,2025-03-13,F01,F05,P009,52.0,EU to EU Internal
STO05333,2025-03-24,F01,F05,P010,23.0,EU to EU Internal
STO05334,2025-03-24,F01,F05,P011,100.0,EU to EU Internal
STO05335,2025-03-20,F01,F05,P012,24.0,EU to EU Internal
STO05336,2025-03-15,F01,F05,P014,16.0,EU to EU Internal
STO05337,2025-03-13,F01,F05,P015,198.0,EU to EU Internal
STO05338,2025-03-11,F01,F05,P017,4.0,EU to EU Internal
STO05339,2025-03-17,F01,F05,P018,12.0,EU to EU Internal
STO05340,2025-03-11,F01,F05,P019,43.0,EU to EU Internal
STO05341,2025-03-17,F01,F05,P020,85.0,EU to EU Internal
STO05342,2025-03-17,F01,F05,P021,21.0,EU to EU Internal
STO05343,2025-03-24,F01,F05,P022,30.0,EU to EU Internal
STO05344,2025-03-22,F01,F05,P023,28.0,EU to EU Internal
STO05345,2025-03-24,F01,F05,P024,29.0,EU to EU Internal
STO05346,2025-03-17,F01,F05,P025,17.0,EU to EU Internal
STO05347,2025-03-24,F01,F05,P028,26.0,EU to EU Internal
STO05348,2025-03-20,F01,F05,P029,9.0,EU to EU Internal
STO05349,2025-03-23,F01,F05,P030,15.0,EU to EU Internal
STO05350,2025-03-19,F01,F05,P034,48.0,EU to EU Internal
STO05351,2025-03-17,F01,F05,P035,29.0,EU to EU Internal
STO05352,2025-03-14,F01,F05,P037,20.0,EU to EU Internal
STO05353,2025-03-20,F01,F05,P038,20.0,EU to EU Internal
STO05354,2025-03-11,F01,F05,P039,44.0,EU to EU Internal
STO05355,2025-03-19,F01,F05,P041,20.0,EU to EU Internal
STO05356,2025-03-19,F01,F05,P042,8.0,EU to EU Internal
STO05357,2025-03-22,F01,F05,P043,15.0,EU to EU Internal
STO05358,2025-03-16,F01,F05,P044,39.0,EU to EU Internal
STO05359,2025-03-17,F01,F05,P045,36.0,EU to EU Internal
STO05360,2025-03-23,F01,F05,P046,66.0,EU to EU Internal
STO05361,2025-03-16,F01,F05,P047,3.0,EU to EU Internal
STO05362,2025-03-13,F01,F05,P048,39.0,EU to EU Internal
STO05363,2025-03-17,F01,F05,P049,13.0,EU to EU Internal
STO05364,2025-03-21,F01,F05,P050,28.0,EU to EU Internal
STO05365,2025-03-23,F01,F05,P051,85.0,EU to EU Internal
STO05366,2025-03-17,F01,F05,P052,19.0,EU to EU Internal
STO05367,2025-03-21,F01,F05,P056,33.0,EU to EU Internal
STO05368,2025-03-21,F01,F05,P057,15.0,EU to EU Internal
STO05369,2025-03-17,F01,F05,P059,90.0,EU to EU Internal
