OrderID,FacilityID,ShipToID,Date,SalesVolume,ProductID,ShipToCountry,ActualPrice
SO108452,F03,ST0174,2025-01-23,470,P021,France,51.95
SO108453,F05,ST0078,2025-01-21,399,P061,Czech Republic,81.86
SO108454,F03,ST0143,2024-04-13,191,P052,Spain,12.27
SO108455,F06,ST0128,2024-04-12,205,P053,Germany,11.0
SO108456,F02,ST0158,2024-09-11,83,P043,Netherlands,67.31
SO108457,F06,ST0184,2024-08-20,432,P051,Germany,8.48
SO108458,F02,ST0199,2024-03-31,403,P014,Netherlands,88.02
SO108459,F01,ST0132,2024-06-18,255,P045,Germany,75.41
SO108460,F03,ST0231,2025-02-26,210,P067,France,57.79
SO108461,F01,ST0132,2025-12-26,93,P002,Germany,93.8
SO108462,F02,ST0193,2024-03-11,52,P038,Netherlands,71.12
SO108463,F04,ST0138,2025-08-24,439,P084,Italy,14.2
SO108464,F01,ST0219,2024-09-02,455,P028,Germany,85.07
SO108465,F01,ST0122,2024-11-05,276,P100,Germany,70.09
SO108466,F06,ST0153,2024-03-29,335,P029,Germany,80.69
SO108467,F06,ST0032,2024-10-28,196,P034,Sweden,104.86
SO108468,F01,ST0184,2025-03-17,492,P065,Germany,98.5
SO108469,F04,ST0221,2024-07-05,177,P036,Italy,95.52
SO108470,F03,ST0234,2024-01-13,319,P035,France,79.41
SO108471,F04,ST0051,2025-07-17,327,P091,Italy,70.87
SO108472,F01,ST0134,2024-04-14,377,P062,Germany,76.43
SO108473,F02,ST0023,2024-04-18,278,P058,Belgium,80.82
SO108474,F01,ST0064,2024-11-15,457,P006,Germany,68.4
SO108475,F04,ST0040,2025-05-14,263,P085,Spain,8.44
SO108476,F04,ST0010,2024-12-16,10,P052,Italy,13.81
SO108477,F02,ST0080,2025-08-08,32,P053,Netherlands,11.72
SO108478,F03,ST0225,2025-09-28,338,P030,France,79.73
SO108479,F03,ST0110,2025-05-14,409,P029,France,78.76
SO108480,F03,ST0004,2024-05-16,107,P008,France,45.04
SO108481,F03,ST0146,2024-05-19,217,P086,France,59.83
SO108482,F01,ST0069,2025-06-29,394,P031,Germany,301.63
SO108483,F06,ST0068,2024-04-18,64,P026,Germany,13.88
SO108484,F02,ST0087,2025-11-24,152,P095,Netherlands,103.35
SO108485,F04,ST0171,2024-11-04,356,P098,Italy,13.23
SO108486,F06,ST0049,2024-03-13,55,P011,Germany,63.03
SO108487,F05,ST0042,2025-04-29,371,P023,Czech Republic,95.6
SO108488,F03,ST0018,2024-03-23,355,P073,France,10.09
SO108489,F04,ST0144,2024-08-06,296,P040,Italy,11.81
SO108490,F06,ST0069,2025-07-20,283,P072,Germany,9.22
SO108491,F04,ST0045,2025-09-30,364,P049,Italy,54.07
SO108492,F03,ST0043,2025-08-11,495,P095,France,93.67
SO108493,F06,ST0236,2025-11-28,215,P004,Germany,302.44
SO108494,F04,ST0121,2024-09-13,156,P015,Spain,355.6
SO108495,F05,ST0071,2025-04-21,385,P038,Czech Republic,77.95
SO108496,F01,ST0186,2025-04-17,19,P091,Germany,60.59
SO108497,F06,ST0153,2025-04-24,63,P048,Germany,13.29
SO108498,F02,ST0080,2024-06-19,76,P028,Netherlands,91.66
SO108499,F03,ST0155,2025-12-20,368,P078,France,61.49
SO108500,F02,ST0020,2025-06-09,129,P050,Sweden,85.68
SO108501,F03,ST0014,2024-09-07,349,P045,France,85.38
SO108502,F02,ST0173,2025-10-12,131,P064,Netherlands,10.49
SO108503,F06,ST0067,2024-09-08,353,P052,Germany,11.3
SO108504,F02,ST0075,2024-11-15,174,P056,Netherlands,9.1
SO108505,F04,ST0059,2024-06-26,178,P073,Spain,9.57
SO108506,F03,ST0217,2024-09-29,305,P067,France,60.18
SO108507,F03,ST0084,2025-04-22,444,P058,France,66.83
SO108508,F06,ST0132,2024-01-31,481,P097,Germany,259.27
SO108509,F03,ST0088,2024-11-10,349,P039,France,52.51
SO108510,F06,ST0133,2025-11-03,270,P013,Germany,84.33
SO108511,F04,ST0135,2025-01-02,389,P061,Italy,95.13
SO108512,F06,ST0102,2024-03-29,390,P085,Germany,8.45
SO108513,F01,ST0107,2025-01-19,357,P044,Germany,67.06
SO108514,F01,ST0179,2024-03-04,224,P008,Germany,47.21
SO108515,F06,ST0227,2024-06-26,241,P030,Germany,74.78
SO108516,F04,ST0051,2025-12-15,70,P088,Italy,408.06
SO108517,F06,ST0005,2024-03-07,429,P057,Sweden,14.37
SO108518,F03,ST0245,2024-01-29,467,P009,France,62.69
SO108519,F03,ST0085,2025-04-27,423,P062,France,76.96
SO108520,F04,ST0144,2024-08-23,436,P091,Italy,71.36
SO108521,F03,ST0240,2025-01-26,483,P058,France,87.87
SO108522,F03,ST0174,2024-08-11,169,P074,France,52.98
SO108523,F06,ST0022,2024-01-17,315,P009,Germany,68.76
SO108524,F06,ST0050,2024-01-17,467,P023,Sweden,106.94
SO108525,F04,ST0208,2025-10-16,454,P033,Italy,56.25
SO108526,F03,ST0098,2024-09-02,92,P091,Belgium,74.81
SO108527,F03,ST0048,2024-07-05,62,P094,France,14.33
SO108528,F03,ST0143,2025-12-08,492,P064,Spain,11.63
SO108529,F02,ST0213,2025-06-23,219,P074,Netherlands,58.11
SO108530,F01,ST0003,2025-12-23,458,P069,Germany,51.29
SO108531,F04,ST0065,2025-01-10,53,P060,Italy,62.07
SO108532,F04,ST0203,2025-01-30,430,P043,Spain,80.11
SO108533,F03,ST0026,2024-07-16,211,P050,France,89.44
SO108534,F04,ST0228,2025-08-27,230,P084,Italy,15.97
SO108535,F03,ST0125,2025-03-20,389,P065,France,86.34
SO108536,F04,ST0249,2025-10-04,263,P046,Spain,11.7
SO108537,F02,ST0223,2024-01-01,419,P097,Belgium,279.2
SO108538,F04,ST0072,2025-02-15,134,P081,Italy,93.21
SO108539,F04,ST0228,2024-03-22,82,P027,Italy,102.71
SO108540,F03,ST0211,2024-03-03,147,P061,France,77.14
SO108541,F01,ST0103,2024-01-22,20,P032,Germany,9.09
SO108542,F03,ST0231,2024-04-27,256,P051,France,7.89
SO108543,F06,ST0047,2024-06-07,19,P097,Germany,239.94
SO108544,F04,ST0195,2025-02-02,174,P071,Italy,10.28
SO108545,F03,ST0018,2024-01-29,436,P073,France,10.86
SO108546,F02,ST0206,2024-09-21,413,P068,Sweden,64.74
SO108547,F03,ST0203,2024-10-11,402,P073,Spain,11.01
SO108548,F03,ST0106,2024-10-15,154,P005,France,265.86
SO108549,F01,ST0242,2025-10-24,433,P048,Germany,13.83
SO108550,F01,ST0194,2025-04-10,453,P076,Germany,66.59
SO108551,F06,ST0219,2025-01-23,391,P025,Germany,328.9
SO108552,F04,ST0154,2025-12-24,234,P076,Italy,63.81
SO108553,F03,ST0169,2024-01-15,79,P063,Spain,104.58
SO108554,F03,ST0201,2025-05-16,179,P016,France,371.4
SO108555,F04,ST0157,2024-08-05,498,P071,Italy,9.65
SO108556,F01,ST0101,2025-07-03,393,P022,Germany,8.53
SO108557,F01,ST0179,2024-03-21,111,P033,Germany,56.88
SO108558,F04,ST0230,2025-11-24,219,P010,Italy,90.6
SO108559,F03,ST0212,2024-10-29,419,P003,Spain,105.0
SO108560,F01,ST0127,2025-09-08,107,P037,Germany,8.79
SO108561,F03,ST0021,2024-01-18,187,P060,France,68.08
SO108562,F03,ST0100,2025-11-09,47,P053,France,12.79
SO108563,F01,ST0209,2024-10-13,412,P001,Germany,16.22
SO108564,F02,ST0222,2025-10-20,159,P079,Netherlands,89.74
SO108565,F03,ST0112,2024-06-23,267,P011,France,61.88
SO108566,F02,ST0193,2024-10-11,29,P036,Netherlands,82.17
SO108567,F02,ST0161,2025-03-05,449,P085,Netherlands,8.44
SO108568,F05,ST0192,2025-09-07,157,P034,Czech Republic,98.85
SO108569,F01,ST0246,2025-06-25,228,P074,Germany,59.35
SO108570,F04,ST0009,2024-03-11,64,P048,Italy,12.19
SO108571,F03,ST0096,2025-03-02,102,P009,France,63.48
SO108572,F01,ST0047,2024-07-29,473,P016,Germany,343.1
SO108573,F04,ST0017,2024-01-09,335,P078,Italy,52.04
SO108574,F03,ST0038,2025-05-05,443,P064,Spain,10.07
SO108575,F03,ST0052,2025-12-22,18,P011,France,64.63
SO108576,F04,ST0065,2024-01-18,114,P052,Italy,12.69
SO108577,F03,ST0188,2024-08-18,319,P096,Spain,10.19
SO108578,F02,ST0050,2024-11-04,40,P061,Sweden,92.91
SO108579,F02,ST0213,2024-04-12,59,P087,Netherlands,245.38
SO108580,F03,ST0039,2025-02-28,420,P001,Spain,16.52
SO108581,F02,ST0158,2024-09-22,20,P049,Netherlands,44.95
SO108582,F03,ST0052,2025-11-23,132,P028,France,98.32
SO108583,F06,ST0242,2024-05-26,62,P081,Germany,87.85
SO108584,F01,ST0219,2024-10-29,95,P093,Germany,83.49
SO108585,F02,ST0080,2025-12-28,489,P033,Netherlands,60.94
SO108586,F04,ST0202,2024-11-17,50,P043,Italy,79.42
SO108587,F05,ST0078,2024-01-17,407,P093,Czech Republic,85.58
SO108588,F02,ST0193,2024-05-27,457,P036,Netherlands,73.65
SO108589,F02,ST0074,2024-07-28,296,P014,Netherlands,79.85
SO108590,F03,ST0169,2024-07-24,153,P099,Spain,13.27
SO108591,F01,ST0030,2024-05-02,80,P033,Germany,54.25
SO108592,F06,ST0067,2025-02-28,156,P065,Germany,91.82
SO108593,F05,ST0115,2025-06-26,203,P009,Czech Republic,65.01
SO108594,F03,ST0125,2024-09-07,205,P070,France,57.38
SO108595,F04,ST0228,2025-09-01,104,P084,Italy,16.25
SO108596,F04,ST0012,2025-06-04,30,P093,Italy,78.79
SO108597,F06,ST0033,2024-03-13,150,P071,Germany,7.97
SO108598,F04,ST0123,2024-12-31,233,P047,Spain,88.55
SO108599,F02,ST0117,2024-10-10,91,P096,Sweden,8.94
SO108600,F01,ST0035,2025-06-13,341,P042,Germany,66.55
SO108601,F06,ST0220,2025-03-13,109,P087,Germany,224.82
SO108602,F04,ST0079,2024-08-01,136,P014,Italy,86.77
SO108603,F03,ST0162,2025-05-23,439,P011,France,54.68
SO108604,F01,ST0116,2024-01-26,421,P014,Germany,93.78
SO108605,F02,ST0087,2025-06-20,435,P047,Netherlands,83.74
SO108606,F04,ST0010,2025-06-11,57,P005,Italy,288.84
SO108607,F06,ST0005,2024-11-29,175,P086,Sweden,78.04
SO108608,F03,ST0111,2025-03-05,91,P083,Spain,61.55
SO108609,F03,ST0204,2024-02-20,254,P057,Spain,14.6
SO108610,F04,ST0012,2024-12-05,199,P035,Italy,71.5
SO108611,F06,ST0117,2024-09-08,410,P096,Sweden,8.7
SO108612,F04,ST0058,2024-08-04,325,P045,Italy,78.08
SO108613,F06,ST0107,2024-09-13,33,P093,Germany,99.59
SO108614,F01,ST0030,2025-11-30,32,P042,Germany,76.35
SO108615,F03,ST0104,2024-01-21,474,P042,France,79.09
SO108616,F02,ST0199,2024-11-21,45,P069,Netherlands,61.03
SO108617,F04,ST0143,2024-07-07,319,P064,Spain,11.15
SO108618,F03,ST0100,2024-07-08,112,P067,France,61.39
SO108619,F02,ST0080,2025-06-06,157,P033,Netherlands,55.76
SO108620,F02,ST0199,2025-01-13,332,P019,Netherlands,404.02
SO108621,F04,ST0139,2025-01-18,127,P013,Spain,77.06
SO108622,F03,ST0155,2025-10-24,436,P068,France,66.92
SO108623,F03,ST0044,2025-09-10,271,P010,Belgium,94.07
SO108624,F06,ST0092,2025-02-24,383,P007,Germany,65.06
SO108625,F06,ST0235,2025-08-07,264,P048,Germany,13.96
SO108626,F04,ST0079,2024-01-11,93,P062,Italy,85.1
SO108627,F06,ST0057,2025-06-01,192,P098,Germany,12.93
SO108628,F06,ST0209,2024-03-24,249,P097,Germany,264.0
SO108629,F04,ST0082,2025-11-17,488,P018,Italy,80.06
SO108630,F04,ST0210,2024-01-31,194,P071,Italy,9.16
SO108631,F04,ST0144,2025-02-07,268,P048,Italy,13.34
SO108632,F06,ST0068,2024-06-15,192,P061,Germany,83.09
SO108633,F04,ST0157,2025-06-18,282,P030,Italy,76.98
SO108634,F06,ST0127,2025-07-05,320,P038,Germany,69.89
SO108635,F03,ST0027,2024-05-16,81,P039,France,48.85
SO108636,F02,ST0151,2024-07-07,116,P070,Belgium,63.74
SO108637,F01,ST0175,2024-02-01,286,P007,Germany,73.62
SO108638,F06,ST0179,2024-07-08,253,P031,Germany,323.01
SO108639,F04,ST0105,2024-11-25,299,P059,Italy,83.34
SO108640,F05,ST0078,2024-04-24,389,P021,Czech Republic,46.61
SO108641,F03,ST0059,2024-08-31,34,P061,Spain,85.95
SO108642,F03,ST0141,2024-06-02,212,P035,France,76.27
SO108643,F03,ST0007,2024-08-17,473,P079,France,94.09
SO108644,F05,ST0042,2025-06-28,187,P039,Czech Republic,49.01
SO108645,F04,ST0072,2025-06-05,405,P028,Italy,93.05
SO108646,F06,ST0232,2025-05-11,265,P026,Germany,12.95
SO108647,F01,ST0132,2024-02-11,184,P067,Germany,58.51
SO108648,F04,ST0094,2024-08-13,153,P032,Italy,9.08
SO108649,F02,ST0087,2024-05-27,359,P095,Netherlands,94.94
SO108650,F06,ST0233,2025-01-17,349,P010,Germany,106.12
SO108651,F03,ST0188,2025-02-11,272,P072,Spain,9.94
SO108652,F03,ST0240,2024-01-11,92,P025,France,360.32
SO108653,F01,ST0134,2024-04-11,432,P094,Germany,14.61
SO108654,F06,ST0049,2024-10-20,352,P013,Germany,79.11
SO108655,F04,ST0041,2024-11-16,439,P085,Italy,8.34
SO108656,F03,ST0100,2024-02-10,280,P049,France,55.26
SO108657,F03,ST0027,2025-03-29,279,P039,France,49.48
SO108658,F04,ST0094,2025-03-24,139,P022,Italy,7.43
SO108659,F03,ST0093,2024-06-11,382,P050,France,97.23
SO108660,F06,ST0029,2024-05-11,293,P085,Germany,8.52
SO108661,F03,ST0234,2025-05-31,472,P079,France,85.64
SO108662,F01,ST0011,2025-07-09,213,P049,Germany,49.03
SO108663,F03,ST0089,2024-06-14,110,P099,Belgium,12.82
SO108664,F04,ST0202,2025-08-31,169,P049,Italy,49.17
SO108665,F03,ST0018,2024-05-27,294,P082,France,93.34
SO108666,F02,ST0055,2024-09-21,359,P042,Netherlands,77.71
SO108667,F05,ST0077,2025-04-11,302,P020,Czech Republic,10.34
SO108668,F01,ST0236,2024-07-09,143,P086,Germany,70.62
SO108669,F06,ST0011,2024-08-09,188,P080,Germany,67.8
SO108670,F06,ST0132,2024-11-02,419,P002,Germany,92.18
SO108671,F06,ST0049,2024-10-10,371,P059,Germany,96.89
SO108672,F01,ST0103,2025-03-05,139,P008,Germany,39.67
SO108673,F03,ST0245,2024-07-27,330,P009,France,60.6
SO108674,F05,ST0071,2025-10-03,422,P012,Czech Republic,57.48
SO108675,F06,ST0032,2025-08-15,442,P051,Sweden,8.92
SO108676,F04,ST0176,2024-03-02,488,P013,Italy,66.83
SO108677,F01,ST0015,2024-01-20,290,P082,Germany,106.87
SO108678,F06,ST0083,2025-09-07,189,P060,Germany,63.26
SO108679,F01,ST0083,2025-06-22,178,P017,Germany,59.93
SO108680,F02,ST0032,2025-06-29,293,P042,Sweden,76.15
SO108681,F06,ST0122,2024-09-19,344,P005,Germany,266.88
SO108682,F01,ST0209,2025-10-27,326,P081,Germany,99.4
SO108683,F02,ST0080,2024-12-04,138,P033,Netherlands,60.84
SO108684,F01,ST0069,2024-12-25,357,P089,Germany,64.02
SO108685,F01,ST0107,2024-01-28,163,P098,Germany,13.98
SO108686,F04,ST0214,2024-09-26,216,P062,Italy,77.47
SO108687,F03,ST0021,2024-07-03,71,P028,France,94.99
SO108688,F04,ST0041,2024-03-11,405,P081,Italy,85.96
SO108689,F04,ST0072,2025-10-31,29,P071,Italy,9.74
SO108690,F03,ST0215,2024-07-17,361,P059,France,92.83
SO108691,F06,ST0132,2024-04-27,246,P002,Germany,84.02
SO108692,F06,ST0062,2025-02-24,127,P049,Germany,52.1
SO108693,F06,ST0149,2025-06-17,369,P006,Sweden,63.05
SO108694,F03,ST0167,2024-11-07,290,P057,France,14.28
SO108695,F03,ST0034,2025-03-22,337,P019,France,366.36
SO108696,F01,ST0133,2025-11-10,198,P075,Germany,10.08
SO108697,F01,ST0233,2025-07-06,199,P010,Germany,99.06
SO108698,F01,ST0049,2025-11-08,376,P050,Germany,104.51
SO108699,F03,ST0089,2024-05-14,212,P099,Belgium,12.91
SO108700,F06,ST0047,2024-01-31,396,P011,Germany,59.67
SO108701,F01,ST0196,2025-08-14,400,P014,Germany,88.85
SO108702,F06,ST0235,2024-02-23,221,P096,Germany,10.55
SO108703,F03,ST0167,2024-07-02,363,P100,France,67.87
SO108704,F03,ST0191,2025-12-12,496,P026,France,14.21
SO108705,F03,ST0106,2024-02-07,434,P049,France,45.03
SO108706,F02,ST0193,2024-03-15,490,P038,Netherlands,71.96
SO108707,F05,ST0013,2024-10-01,187,P032,Czech Republic,9.33
SO108708,F02,ST0075,2025-11-25,361,P055,Netherlands,64.89
SO108709,F04,ST0144,2025-04-16,67,P098,Italy,11.6
SO108710,F03,ST0217,2025-05-28,303,P067,France,57.9
SO108711,F04,ST0195,2024-05-29,264,P077,Italy,75.78
SO108712,F03,ST0231,2025-11-23,464,P067,France,57.11
SO108713,F03,ST0093,2025-05-12,393,P049,France,50.92
SO108714,F03,ST0247,2025-07-30,212,P006,France,66.27
SO108715,F06,ST0220,2024-05-29,400,P096,Germany,8.38
SO108716,F05,ST0024,2025-09-25,424,P091,Czech Republic,71.97
SO108717,F03,ST0123,2025-08-11,121,P036,Spain,89.03
SO108718,F04,ST0166,2024-06-09,294,P011,Italy,62.65
SO108719,F03,ST0174,2025-04-19,481,P086,France,57.53
SO108720,F04,ST0203,2025-10-18,247,P079,Spain,99.97
SO108721,F03,ST0238,2024-01-25,448,P018,France,72.58
SO108722,F05,ST0024,2024-10-30,319,P010,Czech Republic,99.63
SO108723,F04,ST0177,2025-06-13,415,P072,Spain,9.5
SO108724,F04,ST0187,2024-12-26,406,P036,Italy,96.46
SO108725,F02,ST0206,2025-02-05,200,P051,Sweden,8.62
SO108726,F06,ST0073,2024-07-29,185,P020,Germany,11.56
SO108727,F01,ST0101,2024-12-10,426,P058,Germany,88.16
SO108728,F02,ST0025,2024-08-29,10,P084,Netherlands,15.56
SO108729,F04,ST0195,2024-11-05,480,P077,Italy,84.18
SO108730,F02,ST0089,2024-08-24,274,P012,Belgium,58.08
SO108731,F04,ST0002,2024-03-12,282,P057,Spain,14.33
SO108732,F06,ST0220,2025-09-02,323,P044,Germany,54.68
SO108733,F04,ST0138,2025-05-06,342,P057,Italy,12.49
SO108734,F05,ST0248,2024-01-09,196,P059,Czech Republic,95.11
SO108735,F04,ST0157,2024-05-27,130,P071,Italy,8.72
SO108736,F03,ST0155,2024-09-06,127,P030,France,80.45
SO108737,F06,ST0108,2024-01-23,436,P022,Germany,8.65
SO108738,F02,ST0161,2024-05-31,432,P096,Netherlands,9.81
SO108739,F06,ST0149,2025-10-24,363,P096,Sweden,10.56
SO108740,F06,ST0239,2024-08-26,331,P059,Germany,91.99
SO108741,F03,ST0112,2024-12-23,293,P044,France,65.8
SO108742,F06,ST0037,2025-02-24,413,P073,Germany,10.71
SO108743,F03,ST0002,2024-07-22,385,P056,Spain,8.98
SO108744,F03,ST0211,2025-05-30,218,P086,France,60.24
SO108745,F01,ST0122,2025-01-29,61,P020,Germany,10.83
SO108746,F04,ST0164,2025-06-21,149,P013,Italy,78.98
SO108747,F05,ST0077,2025-11-25,193,P092,Czech Republic,97.73
SO108748,F03,ST0245,2024-11-10,407,P089,France,57.97
SO108749,F05,ST0024,2024-05-15,420,P085,Czech Republic,7.87
SO108750,F05,ST0115,2025-09-16,146,P035,Czech Republic,75.43
SO108751,F04,ST0202,2024-01-07,134,P031,Italy,330.25
SO108752,F06,ST0236,2024-10-31,182,P027,Germany,105.2
SO108753,F03,ST0155,2024-12-30,109,P074,France,65.91
SO108754,F02,ST0199,2024-10-04,170,P036,Netherlands,94.26
SO108755,F02,ST0158,2024-01-14,64,P002,Netherlands,81.45
SO108756,F05,ST0178,2025-06-21,294,P047,Czech Republic,70.8
SO108757,F06,ST0129,2025-03-24,22,P007,Germany,71.92
SO108758,F04,ST0237,2025-07-20,36,P011,Italy,64.02
SO108759,F03,ST0028,2025-06-11,128,P038,France,84.49
SO108760,F06,ST0242,2024-09-24,464,P077,Germany,85.06
SO108761,F02,ST0213,2025-08-01,315,P070,Netherlands,66.43
SO108762,F06,ST0239,2025-02-12,388,P083,Germany,63.35
SO108763,F06,ST0232,2025-07-17,43,P087,Germany,253.25
SO108764,F04,ST0182,2025-07-04,69,P062,Italy,67.8
SO108765,F03,ST0241,2024-02-03,56,P024,France,88.05
SO108766,F04,ST0164,2024-11-29,258,P015,Italy,377.1
SO108767,F03,ST0084,2024-06-28,362,P092,France,79.7
SO108768,F03,ST0001,2025-11-11,421,P009,France,73.7
SO108769,F04,ST0250,2024-08-29,71,P093,Spain,96.08
SO108770,F03,ST0046,2024-10-13,22,P016,France,401.41
SO108771,F03,ST0200,2024-03-24,325,P060,Belgium,59.19
SO108772,F05,ST0192,2024-09-15,217,P034,Czech Republic,101.57
SO108773,F06,ST0049,2025-05-15,28,P050,Germany,93.05
SO108774,F06,ST0220,2025-07-20,391,P008,Germany,40.29
SO108775,F05,ST0119,2024-04-03,103,P015,Czech Republic,333.8
SO108776,F04,ST0156,2025-01-29,437,P023,Spain,107.08
SO108777,F04,ST0045,2025-06-27,352,P021,Italy,57.29
SO108778,F02,ST0160,2024-05-04,281,P029,Netherlands,78.98
SO108779,F03,ST0226,2024-07-24,12,P018,Belgium,65.11
SO108780,F05,ST0119,2025-11-23,351,P044,Czech Republic,66.22
SO108781,F04,ST0218,2024-02-07,146,P065,Spain,105.39
SO108782,F03,ST0106,2025-12-03,257,P079,France,87.12
SO108783,F06,ST0184,2025-08-31,353,P061,Germany,88.53
SO108784,F03,ST0089,2024-12-18,26,P099,Belgium,13.82
SO108785,F02,ST0089,2024-06-16,378,P056,Belgium,8.64
SO108786,F01,ST0184,2025-05-18,208,P034,Germany,92.95
SO108787,F04,ST0228,2025-01-20,24,P050,Italy,101.99
SO108788,F06,ST0022,2025-06-23,339,P093,Germany,86.71
SO108789,F03,ST0026,2025-02-15,61,P029,France,81.18
SO108790,F01,ST0107,2025-12-22,202,P022,Germany,9.05
SO108791,F02,ST0213,2025-10-01,83,P070,Netherlands,66.07
SO108792,F03,ST0114,2024-05-03,354,P066,France,50.08
SO108793,F04,ST0079,2024-02-01,122,P058,Italy,87.52
SO108794,F04,ST0105,2024-07-07,196,P013,Italy,67.52
SO108795,F06,ST0030,2024-12-26,469,P042,Germany,78.81
SO108796,F03,ST0100,2024-10-02,438,P004,France,299.79
SO108797,F06,ST0220,2024-05-30,332,P096,Germany,8.21
SO108798,F01,ST0022,2025-03-30,45,P093,Germany,89.8
SO108799,F01,ST0147,2024-10-05,241,P076,Germany,71.21
SO108800,F01,ST0120,2025-06-10,301,P050,Germany,95.98
SO108801,F06,ST0102,2024-05-15,475,P085,Germany,8.21
SO108802,F03,ST0151,2024-10-20,188,P065,Belgium,108.66
SO108803,F05,ST0115,2024-08-22,426,P035,Czech Republic,74.79
SO108804,F04,ST0094,2025-04-25,60,P045,Italy,73.66
SO108805,F04,ST0171,2024-06-18,36,P024,Italy,84.31
SO108806,F05,ST0119,2025-10-15,475,P061,Czech Republic,90.47
SO108807,F03,ST0110,2024-10-21,156,P006,France,68.57
SO108808,F05,ST0031,2025-07-09,282,P008,Czech Republic,48.61
SO108809,F06,ST0209,2024-09-18,240,P097,Germany,269.31
SO108810,F06,ST0127,2024-10-02,390,P035,Germany,69.28
SO108811,F01,ST0246,2024-02-16,299,P070,Germany,65.05
SO108812,F06,ST0246,2024-09-04,60,P036,Germany,89.19
SO108813,F04,ST0188,2025-09-19,17,P072,Spain,10.13
SO108814,F01,ST0227,2025-05-14,493,P088,Germany,352.76
SO108815,F02,ST0226,2024-03-31,300,P094,Belgium,13.12
SO108816,F05,ST0078,2024-05-12,367,P044,Czech Republic,53.14
SO108817,F02,ST0140,2025-11-07,387,P028,Netherlands,100.52
SO108818,F06,ST0194,2025-10-27,270,P063,Germany,105.33
SO108819,F03,ST0225,2025-01-31,20,P063,France,106.36
SO108820,F03,ST0146,2024-11-25,203,P086,France,63.44
SO108821,F04,ST0019,2024-04-29,171,P096,Spain,9.55
SO108822,F01,ST0134,2024-07-29,396,P094,Germany,15.68
SO108823,F04,ST0059,2024-04-12,336,P089,Spain,57.36
SO108824,F02,ST0080,2024-11-21,456,P053,Netherlands,12.3
SO108825,F03,ST0126,2024-01-25,432,P070,Belgium,70.06
SO108826,F01,ST0220,2024-10-13,123,P044,Germany,55.64
SO108827,F04,ST0076,2025-12-12,204,P058,Italy,87.8
SO108828,F03,ST0211,2025-11-02,186,P083,France,60.07
SO108829,F03,ST0096,2024-02-14,224,P038,France,79.63
SO108830,F01,ST0103,2024-09-05,432,P090,Germany,53.92
SO108831,F03,ST0167,2025-10-28,483,P039,France,47.81
SO108832,F01,ST0239,2025-12-29,432,P035,Germany,82.53
SO108833,F04,ST0187,2024-08-24,48,P099,Italy,13.33
SO108834,F01,ST0194,2025-12-30,68,P002,Germany,97.06
SO108835,F06,ST0092,2025-10-09,264,P053,Germany,10.87
SO108836,F02,ST0160,2025-06-23,91,P019,Netherlands,395.81
SO108837,F03,ST0043,2025-03-08,339,P090,France,52.69
SO108838,F06,ST0047,2024-08-20,252,P040,Germany,10.95
SO108839,F05,ST0024,2025-07-26,417,P067,Czech Republic,57.04
SO108840,F03,ST0141,2025-01-25,72,P080,France,74.24
SO108841,F06,ST0047,2024-08-06,15,P083,Germany,56.01
SO108842,F01,ST0073,2024-09-04,399,P039,Germany,52.63
SO108843,F06,ST0116,2024-10-29,200,P079,Germany,102.24
SO108844,F06,ST0103,2025-01-07,156,P081,Germany,84.3
SO108845,F03,ST0198,2025-09-15,100,P083,France,60.25
SO108846,F03,ST0223,2025-05-30,175,P097,Belgium,243.11
SO108847,F01,ST0184,2024-12-28,232,P020,Germany,11.81
SO108848,F04,ST0058,2025-12-28,249,P092,Italy,95.83
SO108849,F01,ST0035,2024-06-22,101,P070,Germany,59.5
SO108850,F03,ST0112,2025-12-15,481,P008,France,47.8
SO108851,F02,ST0023,2024-03-03,32,P094,Belgium,15.41
SO108852,F04,ST0180,2025-04-26,488,P033,Italy,54.4
SO108853,F04,ST0058,2025-04-25,141,P016,Italy,342.32
SO108854,F03,ST0110,2024-02-22,455,P029,France,87.33
SO108855,F06,ST0108,2024-09-11,100,P041,Germany,67.19
SO108856,F03,ST0167,2024-08-31,282,P008,France,43.9
SO108857,F03,ST0146,2024-11-18,471,P080,France,64.06
SO108858,F01,ST0016,2024-10-26,484,P028,Germany,96.91
SO108859,F04,ST0228,2024-04-09,197,P029,Italy,78.28
SO108860,F03,ST0001,2025-01-14,27,P009,France,73.58
SO108861,F01,ST0029,2025-06-18,410,P085,Germany,8.51
SO108862,F04,ST0017,2025-05-13,457,P071,Italy,8.11
SO108863,F04,ST0180,2025-05-29,141,P033,Italy,54.85
SO108864,F03,ST0114,2025-12-27,194,P060,France,61.31
SO108865,F02,ST0097,2024-02-11,395,P024,Sweden,94.02
SO108866,F01,ST0067,2024-06-25,162,P052,Germany,10.63
SO108867,F06,ST0092,2025-10-18,135,P007,Germany,65.09
